,GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000,popchange,percent,k-means label
2433,36081040900,140,36,81,35620,408,0.0,0.0,Census Tract 409,5094.0,1319,5198.0,1316,5094,5198,-104,-2.0007695267410543,0
2434,36081041100,140,36,81,35620,408,0.0,0.0,Census Tract 411,3947.0,982,3623.0,904,3947,3623,324,8.942865028981508,0
2435,36081041400,140,36,81,35620,408,0.0,0.0,Census Tract 414,4033.0,1381,3637.0,1296,4033,3637,396,10.888094583447897,0
2436,36081042600,140,36,81,35620,408,0.0,0.0,Census Tract 426,512.0,0,475.0,0,512,475,37,7.7894736842105265,0
2437,36081042700,140,36,81,35620,408,0.0,0.0,Census Tract 427,4604.0,1287,3822.0,1141,4604,3822,782,20.460491889063317,0
2438,36081043400,140,36,81,35620,408,0.0,0.0,Census Tract 434,1956.0,536,1635.0,576,1956,1635,321,19.63302752293578,0
2439,36081043701,140,36,81,35620,408,0.0,0.0,Census Tract 437.01,3381.0,843,3197.0,809,3381,3197,184,5.755395683453238,0
2440,36081043702,140,36,81,35620,408,0.0,0.0,Census Tract 437.02,6476.0,2287,6123.0,2196,6476,6123,353,5.765147803364363,0
2441,36081043900,140,36,81,35620,408,0.0,0.0,Census Tract 439,4790.0,1263,3663.0,1092,4790,3663,1127,30.76713076713077,0
2442,36081044000,140,36,81,35620,408,0.0,0.0,Census Tract 440,3669.0,1312,3359.0,1231,3669,3359,310,9.22893718368562,0
2443,36081044400,140,36,81,35620,408,0.0,0.0,Census Tract 444,3236.0,1132,2487.0,901,3236,2487,749,30.116606353035785,0
2444,36081044601,140,36,81,35620,408,0.0,0.0,Census Tract 446.01,3367.0,1296,2445.0,962,3367,2445,922,37.70961145194274,0
2445,36081044602,140,36,81,35620,408,0.0,0.0,Census Tract 446.02,4596.0,1468,4128.0,1400,4596,4128,468,11.337209302325581,0
2446,36081044800,140,36,81,35620,408,0.0,0.0,Census Tract 448,2571.0,834,2371.0,809,2571,2371,200,8.435259384226065,0
2447,36081045000,140,36,81,35620,408,0.0,0.0,Census Tract 450,1943.0,600,1909.0,611,1943,1909,34,1.7810371922472499,0
2448,36081045400,140,36,81,35620,408,0.0,0.0,Census Tract 454,4773.0,1599,4246.0,1539,4773,4246,527,12.411681582666038,0
2449,36081045500,140,36,81,35620,408,0.0,0.0,Census Tract 455,12330.0,4602,12577.0,4692,12330,12577,-247,-1.9639023614534468,0
2450,36081045600,140,36,81,35620,408,0.0,0.0,Census Tract 456,1338.0,374,1285.0,390,1338,1285,53,4.124513618677042,0
2451,36081045800,140,36,81,35620,408,0.0,0.0,Census Tract 458,2016.0,713,1880.0,644,2016,1880,136,7.234042553191489,0
2452,36081045900,140,36,81,35620,408,0.0,0.0,Census Tract 459,3975.0,1197,3885.0,1224,3975,3885,90,2.3166023166023164,0
2453,36081046100,140,36,81,35620,408,0.0,0.0,Census Tract 461,3089.0,841,2791.0,818,3089,2791,298,10.677176639197421,0
2454,36081046200,140,36,81,35620,408,0.0,0.0,Census Tract 462,7296.0,2192,6576.0,2055,7296,6576,720,10.948905109489052,0
2455,36081046300,140,36,81,35620,408,0.0,0.0,Census Tract 463,4284.0,1181,4021.0,1093,4284,4021,263,6.540661526983338,0
2456,36081046500,140,36,81,35620,408,0.0,0.0,Census Tract 465,4247.0,1124,4398.0,1123,4247,4398,-151,-3.4333788085493406,0
2457,36081046600,140,36,81,35620,408,0.0,0.0,Census Tract 466,3058.0,1410,2831.0,1339,3058,2831,227,8.018368067820559,0
2458,36081046700,140,36,81,35620,408,0.0,0.0,Census Tract 467,7112.0,2179,7108.0,2048,7112,7108,4,0.056274620146314014,0
2459,36081046800,140,36,81,35620,408,0.0,0.0,Census Tract 468,3829.0,1135,4064.0,1267,3829,4064,-235,-5.78248031496063,0
2460,36081047000,140,36,81,35620,408,0.0,0.0,Census Tract 470,3247.0,917,3824.0,1032,3247,3824,-577,-15.088912133891213,0
2461,36081047100,140,36,81,35620,408,0.0,0.0,Census Tract 471,4425.0,1411,4001.0,1238,4425,4001,424,10.597350662334417,0
2462,36081047300,140,36,81,35620,408,0.0,0.0,Census Tract 473,3997.0,1638,3830.0,1510,3997,3830,167,4.360313315926892,0
2463,36081047500,140,36,81,35620,408,0.0,0.0,Census Tract 475,4835.0,1686,4130.0,1539,4835,4130,705,17.070217917675546,0
2464,36081047600,140,36,81,35620,408,0.0,0.0,Census Tract 476,1326.0,453,1466.0,479,1326,1466,-140,-9.549795361527966,0
2465,36081047800,140,36,81,35620,408,0.0,0.0,Census Tract 478,5294.0,2242,5586.0,2237,5294,5586,-292,-5.22735409953455,0
2466,36081048100,140,36,81,35620,408,0.0,0.0,Census Tract 481,6781.0,2399,6782.0,1923,6781,6782,-1,-0.014744913005013271,0
2467,36081048200,140,36,81,35620,408,0.0,0.0,Census Tract 482,1452.0,418,1608.0,457,1452,1608,-156,-9.701492537313433,0
2468,36081048300,140,36,81,35620,408,0.0,0.0,Census Tract 483,4047.0,1336,3751.0,1268,4047,3751,296,7.8912290055985075,0
2469,36081048500,140,36,81,35620,408,0.0,0.0,Census Tract 485,4598.0,1604,4318.0,1527,4598,4318,280,6.484483557202409,0
2470,36081048900,140,36,81,35620,408,0.0,0.0,Census Tract 489,1486.0,470,1222.0,437,1486,1222,264,21.603927986906708,0
2471,36081049301,140,36,81,35620,408,0.0,0.0,Census Tract 493.01,2134.0,767,1839.0,744,2134,1839,295,16.041326808047852,0
2472,36081049302,140,36,81,35620,408,0.0,0.0,Census Tract 493.02,2811.0,990,2775.0,1079,2811,2775,36,1.2972972972972971,0
2473,36081049500,140,36,81,35620,408,0.0,0.0,Census Tract 495,1358.0,541,1288.0,557,1358,1288,70,5.434782608695652,0
2474,36081049600,140,36,81,35620,408,0.0,0.0,Census Tract 496,3030.0,866,3463.0,947,3030,3463,-433,-12.503609587063242,0
2475,36081049900,140,36,81,35620,408,0.0,0.0,Census Tract 499,5071.0,1720,4218.0,1553,5071,4218,853,20.22285443338075,0
2476,36081050000,140,36,81,35620,408,0.0,0.0,Census Tract 500,4323.0,1605,4013.0,1444,4323,4013,310,7.7248940941938695,0
2477,36081050202,140,36,81,35620,408,0.0,0.0,Census Tract 502.02,1344.0,404,1449.0,415,1344,1449,-105,-7.246376811594203,0
2478,36081050500,140,36,81,35620,408,0.0,0.0,Census Tract 505,1657.0,682,1652.0,698,1657,1652,5,0.3026634382566586,0
2479,36081050700,140,36,81,35620,408,0.0,0.0,Census Tract 507,3442.0,1403,3109.0,1356,3442,3109,333,10.710839498230943,0
2480,36081051000,140,36,81,35620,408,0.0,0.0,Census Tract 510,1540.0,474,1679.0,515,1540,1679,-139,-8.278737343656939,0
2481,36081051100,140,36,81,35620,408,0.0,0.0,Census Tract 511,2097.0,833,2024.0,803,2097,2024,73,3.6067193675889326,0
2482,36081051200,140,36,81,35620,408,0.0,0.0,Census Tract 512,2619.0,743,2885.0,806,2619,2885,-266,-9.220103986135182,0
2483,36081051300,140,36,81,35620,408,0.0,0.0,Census Tract 513,2367.0,871,2087.0,820,2367,2087,280,13.416387158600863,0
2484,36081051500,140,36,81,35620,408,0.0,0.0,Census Tract 515,2852.0,1215,2798.0,1260,2852,2798,54,1.9299499642601858,0
2485,36081051700,140,36,81,35620,408,0.0,0.0,Census Tract 517,1957.0,826,1724.0,773,1957,1724,233,13.515081206496522,0
2486,36081052600,140,36,81,35620,408,0.0,0.0,Census Tract 526,1802.0,582,1867.0,614,1802,1867,-65,-3.481521156936261,0
2487,36081053000,140,36,81,35620,408,0.0,0.0,Census Tract 530,2240.0,702,2227.0,735,2240,2227,13,0.5837449483610238,0
2488,36081053100,140,36,81,35620,408,0.0,0.0,Census Tract 531,3114.0,1323,3322.0,1372,3114,3322,-208,-6.26128838049368,0
2489,36081053200,140,36,81,35620,408,0.0,0.0,Census Tract 532,1675.0,584,1855.0,619,1675,1855,-180,-9.703504043126685,0
2490,36081053401,140,36,81,35620,408,0.0,0.0,Census Tract 534.01,1907.0,636,2195.0,678,1907,2195,-288,-13.120728929384967,0
2491,36081053500,140,36,81,35620,408,0.0,0.0,Census Tract 535,1123.0,439,1117.0,424,1123,1117,6,0.5371530886302597,0
2492,36081053800,140,36,81,35620,408,0.0,0.0,Census Tract 538,1755.0,491,1952.0,550,1755,1952,-197,-10.092213114754097,0
2493,36081053900,140,36,81,35620,408,0.0,0.0,Census Tract 539,4147.0,1460,3951.0,1399,4147,3951,196,4.960769425461908,0
2494,36081054000,140,36,81,35620,408,0.0,0.0,Census Tract 540,4222.0,1300,4501.0,1294,4222,4501,-279,-6.198622528327038,0
2495,36081054500,140,36,81,35620,408,0.0,0.0,Census Tract 545,3722.0,1277,3932.0,1289,3722,3932,-210,-5.340793489318413,0
2496,36081054700,140,36,81,35620,408,0.0,0.0,Census Tract 547,4643.0,1462,4717.0,1421,4643,4717,-74,-1.5687937248251005,0
2497,36081055100,140,36,81,35620,408,0.0,0.0,Census Tract 551,4573.0,1715,4679.0,1687,4573,4679,-106,-2.2654413336182944,0
2498,36081055300,140,36,81,35620,408,0.0,0.0,Census Tract 553,2454.0,883,2537.0,872,2454,2537,-83,-3.2715806070161606,0
2499,36081055800,140,36,81,35620,408,0.0,0.0,Census Tract 558,1732.0,519,1967.0,557,1732,1967,-235,-11.947127605490595,0
2500,36081055900,140,36,81,35620,408,0.0,0.0,Census Tract 559,1217.0,430,1134.0,385,1217,1134,83,7.319223985890652,0
2501,36081056100,140,36,81,35620,408,0.0,0.0,Census Tract 561,73.0,29,6.0,1,73,6,67,1116.6666666666665,3
2502,36081056200,140,36,81,35620,408,0.0,0.0,Census Tract 562,1517.0,457,1484.0,449,1517,1484,33,2.223719676549865,0
2503,36081056400,140,36,81,35620,408,0.0,0.0,Census Tract 564,1783.0,574,1839.0,595,1783,1839,-56,-3.0451332245785756,0
2504,36081056600,140,36,81,35620,408,0.0,0.0,Census Tract 566,1487.0,455,1588.0,472,1487,1588,-101,-6.360201511335013,0
2505,36081056700,140,36,81,35620,408,0.0,0.0,Census Tract 567,4574.0,1603,4478.0,1553,4574,4478,96,2.1438142027690934,0
2506,36081056800,140,36,81,35620,408,0.0,0.0,Census Tract 568,4550.0,1496,5356.0,1637,4550,5356,-806,-15.048543689320388,0
2507,36081057700,140,36,81,35620,408,0.0,0.0,Census Tract 577,3625.0,1430,3483.0,1419,3625,3483,142,4.07694516221648,0
2508,36081057900,140,36,81,35620,408,0.0,0.0,Census Tract 579,1592.0,657,1566.0,651,1592,1566,26,1.6602809706257982,0
2509,36081058000,140,36,81,35620,408,0.0,0.0,Census Tract 580,3641.0,1150,4173.0,1217,3641,4173,-532,-12.748622094416486,0
2510,36081058100,140,36,81,35620,408,0.0,0.0,Census Tract 581,2662.0,1095,2608.0,1095,2662,2608,54,2.0705521472392636,0
2511,36081058200,140,36,81,35620,408,0.0,0.0,Census Tract 582,4490.0,1411,4591.0,1387,4490,4591,-101,-2.199956436506208,0
2512,36081058300,140,36,81,35620,408,0.0,0.0,Census Tract 583,3254.0,1321,3366.0,1332,3254,3366,-112,-3.3273915626856803,0
2513,36081058500,140,36,81,35620,408,0.0,0.0,Census Tract 585,4062.0,1591,4135.0,1538,4062,4135,-73,-1.765417170495768,0
2514,36081058900,140,36,81,35620,408,0.0,0.0,Census Tract 589,4196.0,1674,4384.0,1651,4196,4384,-188,-4.288321167883212,0
2515,36081059100,140,36,81,35620,408,0.0,0.0,Census Tract 591,5826.0,2141,5777.0,2049,5826,5777,49,0.8481911026484333,0
2516,36081059200,140,36,81,35620,408,0.0,0.0,Census Tract 592,1280.0,427,1234.0,403,1280,1234,46,3.727714748784441,0
2517,36081059300,140,36,81,35620,408,0.0,0.0,Census Tract 593,3881.0,1650,3865.0,1576,3881,3865,16,0.4139715394566624,0
2518,36081059500,140,36,81,35620,408,0.0,0.0,Census Tract 595,4700.0,1790,4550.0,1711,4700,4550,150,3.296703296703297,0
2519,36081059600,140,36,81,35620,408,0.0,0.0,Census Tract 596,1304.0,444,1614.0,532,1304,1614,-310,-19.206939281288722,0
2520,36081059900,140,36,81,35620,408,0.0,0.0,Census Tract 599,1525.0,595,1446.0,570,1525,1446,79,5.463347164591978,0
2521,36081060100,140,36,81,35620,408,0.0,0.0,Census Tract 601,2111.0,851,2003.0,802,2111,2003,108,5.391912131802297,0
2522,36081061000,140,36,81,35620,408,0.0,0.0,Census Tract 610,1268.0,406,1393.0,450,1268,1393,-125,-8.973438621679827,0
2523,36081061301,140,36,81,35620,408,0.0,0.0,Census Tract 613.01,5295.0,2067,4992.0,1897,5295,4992,303,6.069711538461538,0
2524,36081061601,140,36,81,35620,408,0.0,0.0,Census Tract 616.01,2180.0,695,2300.0,721,2180,2300,-120,-5.217391304347826,0
2525,36081061602,140,36,81,35620,408,0.0,0.0,Census Tract 616.02,1152.0,369,1545.0,544,1152,1545,-393,-25.436893203883493,0
2526,36081061900,140,36,81,35620,408,0.0,0.0,Census Tract 619,2783.0,1178,2649.0,1118,2783,2649,134,5.058512646281615,0
2527,36081062000,140,36,81,35620,408,0.0,0.0,Census Tract 620,1440.0,493,1649.0,525,1440,1649,-209,-12.674348089751364,0
2528,36081062100,140,36,81,35620,408,0.0,0.0,Census Tract 621,2746.0,1098,2699.0,1116,2746,2699,47,1.7413856984068172,0
2529,36081062300,140,36,81,35620,408,0.0,0.0,Census Tract 623,1789.0,801,1669.0,771,1789,1669,120,7.18993409227082,0
2530,36081062400,140,36,81,35620,408,0.0,0.0,Census Tract 624,1.0,1,1.0,1,1,1,0,0.0,0
2531,36081062500,140,36,81,35620,408,0.0,0.0,Census Tract 625,2388.0,971,2242.0,955,2388,2242,146,6.512042818911685,0
2532,36081062700,140,36,81,35620,408,0.0,0.0,Census Tract 627,2879.0,1097,2630.0,1072,2879,2630,249,9.467680608365018,0
2533,36081062900,140,36,81,35620,408,0.0,0.0,Census Tract 629,2782.0,1118,2673.0,1111,2782,2673,109,4.077815188926301,0
2534,36081063200,140,36,81,35620,408,0.0,0.0,Census Tract 632,2134.0,693,2407.0,735,2134,2407,-273,-11.341919401744912,0
2535,36081063301,140,36,81,35620,408,0.0,0.0,Census Tract 633.01,1416.0,587,1462.0,619,1416,1462,-46,-3.146374829001368,0
2536,36081063302,140,36,81,35620,408,0.0,0.0,Census Tract 633.02,1476.0,606,1447.0,613,1476,1447,29,2.0041465100207327,0
2537,36081063500,140,36,81,35620,408,0.0,0.0,Census Tract 635,2513.0,1023,2485.0,998,2513,2485,28,1.1267605633802817,0
2538,36081063700,140,36,81,35620,408,0.0,0.0,Census Tract 637,3148.0,1214,3151.0,1247,3148,3151,-3,-0.0952078705172961,0
2539,36081063800,140,36,81,35620,408,0.0,0.0,Census Tract 638,3425.0,1033,3835.0,1200,3425,3835,-410,-10.691003911342895,0
2540,36081063900,140,36,81,35620,408,0.0,0.0,Census Tract 639,2747.0,1151,2670.0,1189,2747,2670,77,2.8838951310861423,0
2541,36081064101,140,36,81,35620,408,0.0,0.0,Census Tract 641.01,1960.0,983,1603.0,925,1960,1603,357,22.270742358078603,0
2542,36081064102,140,36,81,35620,408,0.0,0.0,Census Tract 641.02,113.0,67,35.0,15,113,35,78,222.85714285714286,5
2543,36081064500,140,36,81,35620,408,0.0,0.0,Census Tract 645,1979.0,790,1869.0,779,1979,1869,110,5.8855002675227395,0
2544,36081064600,140,36,81,35620,408,0.0,0.0,Census Tract 646,2829.0,968,3134.0,1009,2829,3134,-305,-9.7319719208679,0
2545,36081065000,140,36,81,35620,408,0.0,0.0,Census Tract 650,2650.0,884,3027.0,958,2650,3027,-377,-12.454575487281137,0
2546,36081065501,140,36,81,35620,408,0.0,0.0,Census Tract 655.01,0.0,0,0.0,0,0,0,0,0.0,0
2547,36081065600,140,36,81,35620,408,0.0,0.0,Census Tract 656,4853.0,1544,4373.0,1365,4853,4373,480,10.976446375485937,0
2548,36081065702,140,36,81,35620,408,0.0,0.0,Census Tract 657.02,1675.0,779,1490.0,710,1675,1490,185,12.416107382550337,0
2549,36081065703,140,36,81,35620,408,0.0,0.0,Census Tract 657.03,2597.0,1101,2559.0,1121,2597,2559,38,1.4849550605705353,0
2550,36081065900,140,36,81,35620,408,0.0,0.0,Census Tract 659,1666.0,735,1694.0,723,1666,1694,-28,-1.6528925619834711,0
2551,36081066000,140,36,81,35620,408,0.0,0.0,Census Tract 660,3233.0,1028,3214.0,988,3233,3214,19,0.5911636589919104,0
2552,36081066100,140,36,81,35620,408,0.0,0.0,Census Tract 661,1495.0,662,1534.0,661,1495,1534,-39,-2.5423728813559325,0
2553,36081066701,140,36,81,35620,408,0.0,0.0,Census Tract 667.01,2575.0,1083,2659.0,1114,2575,2659,-84,-3.159082361790147,0
2554,36081066900,140,36,81,35620,408,0.0,0.0,Census Tract 669,1706.0,740,1702.0,743,1706,1702,4,0.23501762632197415,0
2555,36081067100,140,36,81,35620,408,0.0,0.0,Census Tract 671,2100.0,868,2295.0,904,2100,2295,-195,-8.49673202614379,0
2556,36081067700,140,36,81,35620,408,0.0,0.0,Census Tract 677,1786.0,710,1859.0,732,1786,1859,-73,-3.9268423883808503,0
2557,36081067900,140,36,81,35620,408,0.0,0.0,Census Tract 679,4094.0,1712,4301.0,1653,4094,4301,-207,-4.81283422459893,0
2558,36081068000,140,36,81,35620,408,0.0,0.0,Census Tract 680,4708.0,1566,4310.0,1405,4708,4310,398,9.234338747099768,0
2559,36081068200,140,36,81,35620,408,0.0,0.0,Census Tract 682,1102.0,390,1261.0,420,1102,1261,-159,-12.60904044409199,0
2560,36081068300,140,36,81,35620,408,0.0,0.0,Census Tract 683,4210.0,1608,4298.0,1555,4210,4298,-88,-2.047463936714751,0
2561,36081068700,140,36,81,35620,408,0.0,0.0,Census Tract 687,4630.0,1944,4709.0,1934,4630,4709,-79,-1.6776385644510512,0
2562,36081069000,140,36,81,35620,408,0.0,0.0,Census Tract 690,3252.0,1085,3285.0,1085,3252,3285,-33,-1.004566210045662,0
2563,36081069300,140,36,81,35620,408,0.0,0.0,Census Tract 693,2883.0,1304,2835.0,1302,2883,2835,48,1.6931216931216932,0
2564,36081069500,140,36,81,35620,408,0.0,0.0,Census Tract 695,2128.0,882,2332.0,990,2128,2332,-204,-8.747855917667238,0
2565,36081069701,140,36,81,35620,408,0.0,0.0,Census Tract 697.01,3616.0,1742,3597.0,1739,3616,3597,19,0.52821795941062,0
2566,36081069702,140,36,81,35620,408,0.0,0.0,Census Tract 697.02,3911.0,1594,3993.0,1640,3911,3993,-82,-2.053593789130979,0
2567,36081070700,140,36,81,35620,408,0.0,0.0,Census Tract 707,2303.0,988,2624.0,1058,2303,2624,-321,-12.233231707317072,0
2568,36081070900,140,36,81,35620,408,0.0,0.0,Census Tract 709,2483.0,1097,2832.0,1286,2483,2832,-349,-12.323446327683616,0
2569,36081071100,140,36,81,35620,408,0.0,0.0,Census Tract 711,5272.0,2899,5566.0,2965,5272,5566,-294,-5.282069708947179,0
2570,36081071304,140,36,81,35620,408,0.0,0.0,Census Tract 713.04,6136.0,3209,6161.0,3135,6136,6161,-25,-0.4057782827463074,0
2571,36081071305,140,36,81,35620,408,0.0,0.0,Census Tract 713.05,4871.0,2538,4760.0,2497,4871,4760,111,2.331932773109244,0
2572,36081071600,140,36,81,35620,408,0.0,0.0,Census Tract 716,0.0,0,0.0,0,0,0,0,0.0,0
2573,36081071900,140,36,81,35620,408,0.0,0.0,Census Tract 719,2630.0,1032,2840.0,1037,2630,2840,-210,-7.394366197183098,0
2574,36081072100,140,36,81,35620,408,0.0,0.0,Census Tract 721,4963.0,2343,5243.0,2439,4963,5243,-280,-5.34045393858478,0
2575,36081072300,140,36,81,35620,408,0.0,0.0,Census Tract 723,2127.0,866,1761.0,643,2127,1761,366,20.783645655877343,0
2576,36081073100,140,36,81,35620,408,0.0,0.0,Census Tract 731,1515.0,588,1747.0,726,1515,1747,-232,-13.27990841442473,0
2577,36081073700,140,36,81,35620,408,0.0,0.0,Census Tract 737,2042.0,1208,1848.0,1162,2042,1848,194,10.497835497835498,0
2578,36081073900,140,36,81,35620,408,0.0,0.0,Census Tract 739,5028.0,2796,4994.0,2809,5028,4994,34,0.6808169803764518,0
2579,36081074100,140,36,81,35620,408,0.0,0.0,Census Tract 741,3015.0,1628,3079.0,1627,3015,3079,-64,-2.078596947060734,0
2580,36081074500,140,36,81,35620,408,0.0,0.0,Census Tract 745,3571.0,1597,3885.0,1605,3571,3885,-314,-8.082368082368083,0
2581,36081074700,140,36,81,35620,408,0.0,0.0,Census Tract 747,3386.0,1411,2621.0,890,3386,2621,765,29.18733307897749,0
2582,36081074900,140,36,81,35620,408,0.0,0.0,Census Tract 749,1453.0,577,1878.0,740,1453,1878,-425,-22.630457933972313,0
2583,36081075701,140,36,81,35620,408,0.0,0.0,Census Tract 757.01,4678.0,2742,4594.0,2719,4678,4594,84,1.828471919895516,0
2584,36081075702,140,36,81,35620,408,0.0,0.0,Census Tract 757.02,4481.0,2418,4400.0,2398,4481,4400,81,1.840909090909091,0
2585,36081076901,140,36,81,35620,408,0.0,0.0,Census Tract 769.01,4056.0,2265,3526.0,2009,4056,3526,530,15.031196823596144,0
2586,36081076902,140,36,81,35620,408,0.0,0.0,Census Tract 769.02,1371.0,683,1332.0,703,1371,1332,39,2.9279279279279278,0
2587,36081077902,140,36,81,35620,408,0.0,0.0,Census Tract 779.02,5263.0,1801,5389.0,1955,5263,5389,-126,-2.338096121729449,0
2588,36081077903,140,36,81,35620,408,0.0,0.0,Census Tract 779.03,2972.0,1189,2886.0,1177,2972,2886,86,2.9799029799029797,0
2589,36081077905,140,36,81,35620,408,0.0,0.0,Census Tract 779.05,2455.0,1206,2167.0,1109,2455,2167,288,13.29026303645593,0
2590,36081077908,140,36,81,35620,408,0.0,0.0,Census Tract 779.08,3755.0,1407,3454.0,1307,3755,3454,301,8.714533873769541,0
2591,36081078800,140,36,81,35620,408,0.0,0.0,Census Tract 788,1818.0,564,1746.0,547,1818,1746,72,4.123711340206185,0
2592,36081079000,140,36,81,35620,408,0.0,0.0,Census Tract 790,2549.0,852,2478.0,851,2549,2478,71,2.865213882163035,0
2593,36081079200,140,36,81,35620,408,0.0,0.0,Census Tract 792,2280.0,792,2365.0,801,2280,2365,-85,-3.5940803382663846,0
2594,36081079300,140,36,81,35620,408,0.0,0.0,Census Tract 793,1.0,1,0.0,0,1,0,1,100.0,5
2595,36081079701,140,36,81,35620,408,0.0,0.0,Census Tract 797.01,7055.0,2950,7257.0,2865,7055,7257,-202,-2.7835193606173347,0
2596,36081079702,140,36,81,35620,408,0.0,0.0,Census Tract 797.02,4502.0,1694,4629.0,1645,4502,4629,-127,-2.7435731259451286,0
2597,36081080301,140,36,81,35620,408,0.0,0.0,Census Tract 803.01,4382.0,1423,3891.0,1351,4382,3891,491,12.61886404523259,0
2598,36081080302,140,36,81,35620,408,0.0,0.0,Census Tract 803.02,3504.0,1149,3186.0,1075,3504,3186,318,9.981167608286253,0
2599,36081080900,140,36,81,35620,408,0.0,0.0,Census Tract 809,6850.0,2806,6401.0,2934,6850,6401,449,7.014528979846898,0
2600,36081081400,140,36,81,35620,408,0.0,0.0,Census Tract 814,3543.0,1107,3642.0,1076,3543,3642,-99,-2.7182866556836904,0
2601,36081081800,140,36,81,35620,408,0.0,0.0,Census Tract 818,3478.0,1101,3531.0,1084,3478,3531,-53,-1.500991220617389,0
2602,36081083700,140,36,81,35620,408,0.0,0.0,Census Tract 837,5388.0,1783,5129.0,1782,5388,5129,259,5.049717293819458,0
2603,36081083800,140,36,81,35620,408,0.0,0.0,Census Tract 838,4970.0,1589,4764.0,1613,4970,4764,206,4.324097397145256,0
2604,36081084602,140,36,81,35620,408,0.0,0.0,Census Tract 846.02,1053.0,265,1109.0,256,1053,1109,-56,-5.049594229035167,0
2605,36081085300,140,36,81,35620,408,0.0,0.0,Census Tract 853,5764.0,2159,5861.0,2190,5764,5861,-97,-1.6550076778706704,0
2606,36081085500,140,36,81,35620,408,0.0,0.0,Census Tract 855,6649.0,2650,7135.0,2735,6649,7135,-486,-6.8114926419060975,0
2607,36081085700,140,36,81,35620,408,0.0,0.0,Census Tract 857,5953.0,1950,6207.0,1960,5953,6207,-254,-4.092154019655228,0
2608,36081086400,140,36,81,35620,408,0.0,0.0,Census Tract 864,2634.0,842,2481.0,819,2634,2481,153,6.166868198307134,0
2609,36081086500,140,36,81,35620,408,0.0,0.0,Census Tract 865,4514.0,2255,4156.0,1918,4514,4156,358,8.61405197305101,0
2610,36081087100,140,36,81,35620,408,0.0,0.0,Census Tract 871,1752.0,1580,1853.0,775,1752,1853,-101,-5.450620615218565,0
2611,36081088400,140,36,81,35620,408,0.0,0.0,Census Tract 884,7337.0,3020,7932.0,3034,7337,7932,-595,-7.501260716086737,0
2612,36081089200,140,36,81,35620,408,0.0,0.0,Census Tract 892,7430.0,2731,8734.0,3085,7430,8734,-1304,-14.930158003205863,0
2613,36081090700,140,36,81,35620,408,0.0,0.0,Census Tract 907,1355.0,475,1354.0,485,1355,1354,1,0.07385524372230429,0
2614,36081091601,140,36,81,35620,408,0.0,0.0,Census Tract 916.01,4079.0,2698,4204.0,2898,4079,4204,-125,-2.973358705994291,0
2615,36081091602,140,36,81,35620,408,0.0,0.0,Census Tract 916.02,0.0,0,0.0,0,0,0,0,0.0,0
2616,36081091800,140,36,81,35620,408,0.0,0.0,Census Tract 918,17.0,9,16.0,9,17,16,1,6.25,0
2617,36081091900,140,36,81,35620,408,0.0,0.0,Census Tract 919,5766.0,1782,5454.0,1741,5766,5454,312,5.720572057205721,0
2618,36081092200,140,36,81,35620,408,0.0,0.0,Census Tract 922,2206.0,873,2206.0,897,2206,2206,0,0.0,0
2619,36081092500,140,36,81,35620,408,0.0,0.0,Census Tract 925,3681.0,1334,3344.0,1229,3681,3344,337,10.07775119617225,0
2620,36081092800,140,36,81,35620,408,0.0,0.0,Census Tract 928,3246.0,1289,3440.0,1408,3246,3440,-194,-5.63953488372093,0
2621,36081092900,140,36,81,35620,408,0.0,0.0,Census Tract 929,6496.0,2325,5375.0,2016,6496,5375,1121,20.855813953488372,0
2622,36081093401,140,36,81,35620,408,0.0,0.0,Census Tract 934.01,3789.0,1574,4029.0,1668,3789,4029,-240,-5.956813104988831,0
2623,36081093800,140,36,81,35620,408,0.0,0.0,Census Tract 938,5218.0,2678,4345.0,2299,5218,4345,873,20.09205983889528,0
2624,36081093900,140,36,81,35620,408,0.0,0.0,Census Tract 939,4400.0,1644,3741.0,1385,4400,3741,659,17.615610799251538,0
2625,36081094201,140,36,81,35620,408,0.0,0.0,Census Tract 942.01,3380.0,1337,1967.0,845,3380,1967,1413,71.83528215556684,5
2626,36081094202,140,36,81,35620,408,0.0,0.0,Census Tract 942.02,4700.0,1860,3629.0,1335,4700,3629,1071,29.51226233122072,0
2627,36081094203,140,36,81,35620,408,0.0,0.0,Census Tract 942.03,5369.0,2717,5441.0,2622,5369,5441,-72,-1.3232861606322368,0
2628,36081094700,140,36,81,35620,408,0.0,0.0,Census Tract 947,2577.0,863,2139.0,797,2577,2139,438,20.476858345021036,0
2629,36081097202,140,36,81,35620,408,0.0,0.0,Census Tract 972.02,2795.0,1139,3270.0,1135,2795,3270,-475,-14.525993883792049,0
2630,36081097204,140,36,81,35620,408,0.0,0.0,Census Tract 972.04,3544.0,1151,2980.0,1089,3544,2980,564,18.926174496644297,0
2631,36081097300,140,36,81,35620,408,0.0,0.0,Census Tract 973,2016.0,760,2272.0,817,2016,2272,-256,-11.267605633802818,0
2632,36081098100,140,36,81,35620,408,0.0,0.0,Census Tract 981,2249.0,837,1908.0,726,2249,1908,341,17.872117400419288,0
